year,return_year,year_profit,ticker
2020,-0.0724,-724.0,INTU
2000,-0.3473,-3473.0,ISRG
2001,0.4496,4496.0,ISRG
2002,-0.3647,-3647.0,ISRG
2003,0.3211,3211.0,ISRG
2004,0.3334,3334.0,ISRG
2005,0.7665,7665.0,ISRG
2006,-0.0711,-711.0,ISRG
2007,0.4188,4188.0,ISRG
2008,-0.2683,-2683.0,ISRG
2009,0.5284,5284.0,ISRG
2010,-0.17,-1700.0,ISRG
2011,0.2676,2676.0,ISRG
2012,0.199,1990.0,ISRG
2013,-0.1282,-1282.0,ISRG
2014,0.2001,2001.0,ISRG
2015,0.0822,822.0,ISRG
2016,0.0996,996.0,ISRG
2017,0.2013,2013.0,ISRG
2018,0.3002,3002.0,ISRG
2019,0.0981,981.0,ISRG
2020,0.0709,709.0,ISRG
2000,0.2975,2975.0,ITW
2001,0.1877,1877.0,ITW
2002,0.0636,636.0,ITW
2003,0.0955,955.0,ITW
2004,0.0651,651.0,ITW
2005,-0.0218,-218.0,ITW
2006,0.0406,406.0,ITW
2007,0.101,1010.0,ITW
2008,-0.2182,-2182.0,ITW
2009,0.3054,3054.0,ITW
2010,-0.0287,-287.0,ITW
2011,-0.0123,-123.0,ITW
2012,0.0503,503.0,ITW
2013,0.0811,811.0,ITW
2014,0.0916,916.0,ITW
2015,-0.069,-690.0,ITW
2016,0.2264,2264.0,ITW
2017,0.0936,936.0,ITW
2018,-0.103,-1030.0,ITW
2019,0.2092,2092.0,ITW
2020,-0.1332,-1332.0,ITW
2000,0.155,1550.0,JCI
2001,-0.0451,-451.0,JCI
2002,-0.4133,-4133.0,JCI
2003,0.0814,814.0,JCI
2004,0.1744,1744.0,JCI
2005,-0.0119,-119.0,JCI
2006,0.04,400.0,JCI
2007,-0.0681,-681.0,JCI
2008,-0.3642,-3642.0,JCI
2009,0.4217,4217.0,JCI
2010,0.2072,2072.0,JCI
2011,0.0871,871.0,JCI
2012,0.1028,1028.0,JCI
2013,0.1363,1363.0,JCI
2014,0.0984,984.0,JCI
2015,-0.1514,-1514.0,JCI
2016,0.1719,1719.0,JCI
2017,-0.0859,-859.0,JCI
2018,-0.0888,-888.0,JCI
2019,0.106,1060.0,JCI
2020,-0.0863,-863.0,JCI
2012,0.0,0.0,KHC
2013,0.0596,596.0,KHC
2014,0.1306,1306.0,KHC
2015,0.1087,1087.0,KHC
2016,0.119,1190.0,KHC
2017,-0.0305,-305.0,KHC
2018,-0.2801,-2801.0,KHC
2019,0.0408,408.0,KHC
2020,-0.1123,-1123.0,KHC
2000,0.041,410.0,KMB
2001,0.0663,663.0,KMB
2002,-0.119,-1190.0,KMB
2003,0.1051,1051.0,KMB
2004,0.064,640.0,KMB
2005,-0.0023,-23.0,KMB
2006,0.0661,661.0,KMB
2007,0.0133,133.0,KMB
2008,-0.1378,-1378.0,KMB
2009,0.0169,169.0,KMB
2010,0.0349,349.0,KMB
2011,0.0531,531.0,KMB
2012,0.0431,431.0,KMB
2013,0.1627,1627.0,KMB
2014,0.0352,352.0,KMB
2015,0.102,1020.0,KMB
2016,-0.0711,-711.0,KMB
2017,0.0126,126.0,KMB
2018,-0.0155,-155.0,KMB
2019,0.1211,1211.0,KMB
2020,0.1686,1686.0,KMB
2000,-0.5943,-5943.0,LRCX
2001,0.8288,8288.0,LRCX
2002,-0.121,-1210.0,LRCX
2003,0.8944,8944.0,LRCX
2004,-0.0309,-309.0,LRCX
2005,0.0985,985.0,LRCX
2006,0.2819,2819.0,LRCX
2007,-0.1057,-1057.0,LRCX
2008,-0.4366,-4366.0,LRCX
2009,0.6322,6322.0,LRCX
2010,0.106,1060.0,LRCX
2011,-0.0316,-316.0,LRCX
2012,-0.0358,-358.0,LRCX
2013,0.1626,1626.0,LRCX
2014,0.3605,3605.0,LRCX
2015,0.1909,1909.0,LRCX
2016,0.1701,1701.0,LRCX
2017,0.3423,3423.0,LRCX
2018,-0.2297,-2297.0,LRCX
2019,0.3178,3178.0,LRCX
2020,-0.0232,-232.0,LRCX
2000,0.0798,798.0,MAR
2001,0.1099,1099.0,MAR
2002,-0.0029,-29.0,MAR
2003,0.0583,583.0,MAR
2004,0.141,1410.0,MAR
2005,0.0507,507.0,MAR
2006,0.1091,1091.0,MAR
2007,-0.1523,-1523.0,MAR
2008,0.075,750.0,MAR
2009,0.2664,2664.0,MAR
2010,0.2133,2133.0,MAR
2011,0.0176,176.0,MAR
2012,0.1586,1586.0,MAR
2013,0.1324,1324.0,MAR
2014,0.0805,805.0,MAR
2015,-0.0565,-565.0,MAR
2016,0.2477,2477.0,MAR
2017,0.1382,1382.0,MAR
2018,-0.0946,-946.0,MAR
2019,0.2768,2768.0,MAR
2020,-0.4206,-4206.0,MAR
2000,0.436,4360.0,MET
2001,-0.1234,-1234.0,MET
2002,-0.0681,-681.0,MET
2003,0.164,1640.0,MET
2004,0.1052,1052.0,MET
2005,0.1244,1244.0,MET
2006,0.0509,509.0,MET
2007,0.1329,1329.0,MET
2008,0.2707,2707.0,MET
2009,0.2687,2687.0,MET
2010,0.2077,2077.0,MET
2011,-0.0694,-694.0,MET
2012,0.0882,882.0,MET
2013,0.2696,2696.0,MET
2014,0.0806,806.0,MET
2015,-0.0359,-359.0,MET
2016,-0.1423,-1423.0,MET
2017,0.0585,585.0,MET
2018,-0.131,-1310.0,MET
2019,0.1917,1917.0,MET
2020,-0.1999,-1999.0,MET
2000,0.2283,2283.0,MMC
2001,-0.0434,-434.0,MMC
2002,0.1256,1256.0,MMC
2003,-0.005,-50.0,MMC
2004,-0.1832,-1832.0,MMC
2005,0.0247,247.0,MMC
2006,0.0445,445.0,MMC
2007,-0.0046,-46.0,MMC
2008,0.2138,2138.0,MMC
2009,0.0361,361.0,MMC
2010,0.1749,1749.0,MMC
2011,0.0558,558.0,MMC
2012,0.048,480.0,MMC
2013,0.1027,1027.0,MMC
2014,0.0793,793.0,MMC
2015,-0.0162,-162.0,MMC
2016,0.0768,768.0,MMC
2017,0.0552,552.0,MMC
2018,-0.0383,-383.0,MMC
2019,0.1206,1206.0,MMC
2020,0.0352,352.0,MMC
2000,0.005,50.0,NOC
2001,0.1234,1234.0,NOC
2002,-0.0402,-402.0,NOC
2003,0.0575,575.0,NOC
2004,0.173,1730.0,NOC
2005,0.0376,376.0,NOC
2006,0.0443,443.0,NOC
2007,0.1003,1003.0,NOC
2008,-0.2883,-2883.0,NOC
2009,0.1379,1379.0,NOC
2010,0.0634,634.0,NOC
2011,0.001,10.0,NOC
2012,0.092,920.0,NOC
2013,0.1561,1561.0,NOC
2014,0.1245,1245.0,NOC
2015,0.1298,1298.0,NOC
2016,0.1287,1287.0,NOC
2017,0.0791,791.0,NOC
2018,-0.0969,-969.0,NOC
2019,0.1716,1716.0,NOC
2020,0.1857,1857.0,NOC
2000,-0.2524,-2524.0,NSC
2001,0.1016,1016.0,NSC
2002,0.1516,1516.0,NSC
2003,-0.0082,-82.0,NSC
2004,0.3224,3224.0,NSC
2005,0.0676,676.0,NSC
2006,-0.007,-70.0,NSC
2007,-0.1056,-1056.0,NSC
2008,0.047,470.0,NSC
2009,0.1422,1422.0,NSC
2010,0.2235,2235.0,NSC
2011,0.0768,768.0,NSC
2012,-0.0266,-266.0,NSC
2013,0.1581,1581.0,NSC
2014,0.1365,1365.0,NSC
2015,-0.0007,-7.0,NSC
2016,-0.0285,-285.0,NSC
2017,0.1294,1294.0,NSC
2018,-0.06,-600.0,NSC
2019,0.1639,1639.0,NSC
2020,-0.0281,-281.0,NSC
2000,0.0642,642.0,OXY
2001,0.0891,891.0,OXY
2002,0.115,1150.0,OXY
2003,0.1871,1871.0,OXY
2004,0.1491,1491.0,OXY
2005,0.1403,1403.0,OXY
2006,0.2316,2316.0,OXY
2007,0.3119,3119.0,OXY
2008,0.1348,1348.0,OXY
2009,0.375,3750.0,OXY
2010,0.1697,1697.0,OXY
2011,0.0872,872.0,OXY
2012,-0.0857,-857.0,OXY
2013,0.1775,1775.0,OXY
2014,-0.1105,-1105.0,OXY
2015,-0.0088,-88.0,OXY
2016,-0.0355,-355.0,OXY
2017,0.0247,247.0,OXY
2018,-0.1586,-1586.0,OXY
2019,-0.2199,-2199.0,OXY
2020,0.0146,146.0,OXY
2001,0.0262,262.0,PRU
2002,-0.1264,-1264.0,PRU
2003,0.0502,502.0,PRU
2004,0.1924,1924.0,PRU
2005,0.1063,1063.0,PRU
2006,0.1048,1048.0,PRU
2007,0.0053,53.0,PRU
2008,-0.5124,-5124.0,PRU
2009,0.6649,6649.0,PRU
2010,0.1402,1402.0,PRU
2011,-0.0907,-907.0,PRU
2012,-0.0193,-193.0,PRU
2013,0.2693,2693.0,PRU
2014,-0.0882,-882.0,PRU
2015,0.0843,843.0,PRU
2016,0.0791,791.0,PRU
2017,0.1028,1028.0,PRU
2018,-0.2491,-2491.0,PRU
2019,0.0583,583.0,PRU
2020,-0.2199,-2199.0,PRU
2012,0.2581,2581.0,PSX
2013,0.1634,1634.0,PSX
2014,-0.0442,-442.0,PSX
2015,0.2599,2599.0,PSX
2016,0.0303,303.0,PSX
2017,-0.0049,-49.0,PSX
2018,-0.0196,-196.0,PSX
2019,0.1084,1084.0,PSX
2020,-0.2884,-2884.0,PSX
2000,0.1893,1893.0,SO
2001,-0.0339,-339.0,SO
2002,0.0336,336.0,SO
2003,0.0865,865.0,SO
2004,0.0411,411.0,SO
2005,0.0523,523.0,SO
2006,-0.0466,-466.0,SO
2007,0.0929,929.0,SO
2008,0.1358,1358.0,SO
2009,-0.0875,-875.0,SO
2010,0.0882,882.0,SO
2011,0.0772,772.0,SO
2012,0.0,0.0,SO
2013,0.0059,59.0,SO
2014,0.0785,785.0,SO
2015,-0.0282,-282.0,SO
2016,0.0617,617.0,SO
2017,0.0723,723.0,SO
2018,0.0014,14.0,SO
2019,0.094,940.0,SO
2020,0.037,370.0,SO
2000,0.0854,854.0,SPG
2001,0.0513,513.0,SPG
2002,0.1707,1707.0,SPG
2003,0.1637,1637.0,SPG
2004,0.0878,878.0,SPG
2005,0.1519,1519.0,SPG
2006,0.098,980.0,SPG
2007,0.0066,66.0,SPG
2008,0.209,2090.0,SPG
2009,0.2498,2498.0,SPG
2010,0.1149,1149.0,SPG
2011,0.0582,582.0,SPG
2012,0.1177,1177.0,SPG
2013,-0.0257,-257.0,SPG
2014,0.0862,862.0,SPG
2015,0.0252,252.0,SPG
2016,0.0524,524.0,SPG
2017,-0.0716,-716.0,SPG
2018,0.0989,989.0,SPG
2019,-0.001,-10.0,SPG
2020,-0.4952,-4952.0,SPG
2000,0.0061,61.0,SPGI
2001,-0.0431,-431.0,SPGI
2002,0.1247,1247.0,SPGI
2003,0.0223,223.0,SPGI
2004,0.0952,952.0,SPGI
2005,0.1456,1456.0,SPGI
2006,0.1022,1022.0,SPGI
2007,-0.0977,-977.0,SPGI
2008,-0.6186,-6186.0,SPGI
2009,0.304,3040.0,SPGI
2010,0.1088,1088.0,SPGI
2011,0.0801,801.0,SPGI
2012,0.135,1350.0,SPGI
2013,0.1305,1305.0,SPGI
2014,0.1427,1427.0,SPGI
2015,-0.0451,-451.0,SPGI
2016,0.1304,1304.0,SPGI
2017,0.1088,1088.0,SPGI
2018,0.0262,262.0,SPGI
2019,0.2258,2258.0,SPGI
2020,-0.0954,-954.0,SPGI
2000,0.3672,3672.0,STT
2001,0.0238,238.0,STT
2002,-0.0153,-153.0,STT
2003,0.1017,1017.0,STT
2004,-0.0716,-716.0,STT
2005,0.0046,46.0,STT
2006,0.0026,26.0,STT
2007,0.0745,745.0,STT
2008,0.3058,3058.0,STT
2009,0.3991,3991.0,STT
2010,0.0086,86.0,STT
2011,-0.0838,-838.0,STT
2012,0.1573,1573.0,STT
2013,0.139,1390.0,STT
2014,0.1292,1292.0,STT
2015,0.0194,194.0,STT
2016,-0.0687,-687.0,STT
2017,0.0823,823.0,STT
2018,-0.2541,-2541.0,STT
2019,0.0593,593.0,STT
2020,-0.1878,-1878.0,STT
2000,0.0697,697.0,STZ
2001,0.0373,373.0,STZ
2002,0.1043,1043.0,STZ
2003,0.2548,2548.0,STZ
2004,0.2466,2466.0,STZ
2005,0.0883,883.0,STZ
2006,0.103,1030.0,STZ
2007,0.0619,619.0,STZ
2008,-0.2091,-2091.0,STZ
2009,0.0767,767.0,STZ
2010,0.1047,1047.0,STZ
2011,-0.0251,-251.0,STZ
2012,0.1298,1298.0,STZ
2013,0.3933,3933.0,STZ
2014,0.1111,1111.0,STZ
2015,0.1308,1308.0,STZ
2016,0.0756,756.0,STZ
2017,0.1566,1566.0,STZ
2018,-0.1806,-1806.0,STZ
2019,0.1708,1708.0,STZ
2020,-0.093,-930.0,STZ
2000,0.2385,2385.0,SYK
2001,0.2888,2888.0,SYK
2002,-0.0141,-141.0,SYK
2003,0.1766,1766.0,SYK
2004,0.0687,687.0,SYK
2005,-0.1202,-1202.0,SYK
2006,0.0799,799.0,SYK
2007,0.1657,1657.0,SYK
2008,-0.3253,-3253.0,SYK
2009,0.1557,1557.0,SYK
2010,0.1108,1108.0,SYK
2011,-0.1056,-1056.0,SYK
2012,0.0542,542.0,SYK
2013,0.1035,1035.0,SYK
2014,0.0928,928.0,SYK
2015,0.0144,144.0,SYK
2016,0.1524,1524.0,SYK
2017,0.1657,1657.0,SYK
2018,0.0024,24.0,SYK
2019,0.1204,1204.0,SYK
2020,-0.0722,-722.0,SYK
2007,-0.0663,-663.0,TEL
2008,-0.2792,-2792.0,TEL
2009,0.2817,2817.0,TEL
2010,0.1198,1198.0,TEL
2011,0.1036,1036.0,TEL
2012,0.1394,1394.0,TEL
2013,0.162,1620.0,TEL
2014,0.0661,661.0,TEL
2015,0.0735,735.0,TEL
2016,0.0815,815.0,TEL
2017,0.1261,1261.0,TEL
2018,-0.1535,-1535.0,TEL
2019,0.1756,1756.0,TEL
2020,0.0357,357.0,TEL
2000,0.1267,1267.0,TGT
2001,0.238,2380.0,TGT
2002,0.1002,1002.0,TGT
2003,0.2063,2063.0,TGT
2004,0.1131,1131.0,TGT
2005,0.0633,633.0,TGT
2006,-0.0336,-336.0,TGT
2007,-0.0737,-737.0,TGT
2008,-0.1864,-1864.0,TGT
2009,0.0715,715.0,TGT
2010,0.1143,1143.0,TGT
2011,0.0136,136.0,TGT
2012,0.1549,1549.0,TGT
2013,0.0479,479.0,TGT
2014,0.0934,934.0,TGT
2015,-0.0243,-243.0,TGT
2016,0.102,1020.0,TGT
2017,-0.1329,-1329.0,TGT
2018,0.0127,127.0,TGT
2019,0.3709,3709.0,TGT
2020,-0.0239,-239.0,TGT
2000,0.4018,4018.0,TJX
2001,0.2531,2531.0,TJX
2002,-0.0682,-682.0,TJX
2003,0.1461,1461.0,TJX
2004,0.0692,692.0,TJX
2005,-0.0233,-233.0,TJX
2006,0.039,390.0,TJX
2007,0.2712,2712.0,TJX
2008,-0.0499,-499.0,TJX
2009,0.3493,3493.0,TJX
2010,0.1462,1462.0,TJX
2011,0.1571,1571.0,TJX
2012,0.1217,1217.0,TJX
2013,0.1916,1916.0,TJX
2014,-0.0035,-35.0,TJX
2015,0.1052,1052.0,TJX
2016,0.0853,853.0,TJX
2017,-0.0421,-421.0,TJX
2018,0.0216,216.0,TJX
2019,0.1551,1551.0,TJX
2020,-0.1271,-1271.0,TJX
2000,0.2645,2645.0,TRV
2001,-0.1153,-1153.0,TRV
2002,-0.0671,-671.0,TRV
2003,0.0837,837.0,TRV
2004,-0.0464,-464.0,TRV
2005,0.1112,1112.0,TRV
2006,0.1405,1405.0,TRV
2007,0.0593,593.0,TRV
2008,0.0113,113.0,TRV
2009,0.1777,1777.0,TRV
2010,0.1231,1231.0,TRV
2011,0.1386,1386.0,TRV
2012,0.0591,591.0,TRV
2013,0.0675,675.0,TRV
2014,0.0999,999.0,TRV
2015,0.0499,499.0,TRV
2016,0.1737,1737.0,TRV
2017,0.1052,1052.0,TRV
2018,-0.0565,-565.0,TRV
2019,0.1189,1189.0,TRV
2020,-0.0855,-855.0,TRV
2000,0.2496,2496.0,VLO
2001,0.2224,2224.0,VLO
2002,-0.0665,-665.0,VLO
2003,0.2966,2966.0,VLO
2004,0.2124,2124.0,VLO
2005,0.4053,4053.0,VLO
2006,0.0022,22.0,VLO
2007,0.2644,2644.0,VLO
2008,-0.1856,-1856.0,VLO
2009,-0.1526,-1526.0,VLO
2010,0.2209,2209.0,VLO
2011,-0.0031,-31.0,VLO
2012,0.1208,1208.0,VLO
2013,0.1135,1135.0,VLO
2014,0.0233,233.0,VLO
2015,0.2823,2823.0,VLO
2016,0.0088,88.0,VLO
2017,0.0942,942.0,VLO
2018,-0.0016,-16.0,VLO
2019,0.0433,433.0,VLO
2020,-0.2215,-2215.0,VLO
2000,0.669,6690.0,VRTX
2001,-0.6567,-6567.0,VRTX
2002,0.1686,1686.0,VRTX
2003,-0.0789,-789.0,VRTX
2004,0.0324,324.0,VRTX
2005,0.6072,6072.0,VRTX
2006,0.3054,3054.0,VRTX
2007,-0.3914,-3914.0,VRTX
2008,-0.1923,-1923.0,VRTX
2009,0.493,4930.0,VRTX
2010,-0.0003,-3.0,VRTX
2011,-0.042,-420.0,VRTX
2012,0.045,450.0,VRTX
2013,0.2065,2065.0,VRTX
2014,0.5312,5312.0,VRTX
2015,0.2742,2742.0,VRTX
2016,-0.0722,-722.0,VRTX
2017,0.2257,2257.0,VRTX
2018,0.2048,2048.0,VRTX
2019,0.2159,2159.0,VRTX
2020,0.0693,693.0,VRTX
2000,0.2976,2976.0,WBA
2001,-0.0641,-641.0,WBA
2002,-0.0027,-27.0,WBA
2003,0.1094,1094.0,WBA
2004,0.0966,966.0,WBA
2005,0.1473,1473.0,WBA
2006,-0.0515,-515.0,WBA
2007,-0.0566,-566.0,WBA
2008,-0.2191,-2191.0,WBA
2009,0.1652,1652.0,WBA
2010,-0.0762,-762.0,WBA
2011,-0.0946,-946.0,WBA
2012,0.1208,1208.0,WBA
2013,0.2338,2338.0,WBA
2014,0.0474,474.0,WBA
2015,0.0954,954.0,WBA
2016,0.1248,1248.0,WBA
2017,-0.1254,-1254.0,WBA
2018,-0.0423,-423.0,WBA
2019,-0.0088,-88.0,WBA
2020,0.0131,131.0,WBA
2013,-0.0017,-17.0,ZTS
2014,0.1843,1843.0,ZTS
2015,0.027,270.0,ZTS
2016,-0.0102,-102.0,ZTS
2017,0.1002,1002.0,ZTS
2018,0.1242,1242.0,ZTS
2019,0.221,2210.0,ZTS
2020,-0.0993,-993.0,ZTS
2000,-0.1476,-1476.0,A
2001,-0.2755,-2755.0,A
2002,-0.2767,-2767.0,A
2003,0.3089,3089.0,A
2004,-0.1106,-1106.0,A
2005,0.111,1110.0,A
2006,-0.0853,-853.0,A
2007,0.1266,1266.0,A
2008,-0.2468,-2468.0,A
2009,0.2591,2591.0,A
2010,0.0895,895.0,A
2011,-0.14,-1400.0,A
2012,0.2029,2029.0,A
2013,0.1633,1633.0,A
2014,0.0945,945.0,A
2015,0.0196,196.0,A
2016,0.0071,71.0,A
2017,0.1308,1308.0,A
2018,0.0691,691.0,A
2019,0.1705,1705.0,A
2020,0.0285,285.0,A
2005,0.2055,2055.0,AAL
2006,0.2093,2093.0,AAL
2007,-0.5095,-5095.0,AAL
2008,0.0585,585.0,AAL
2009,0.0494,494.0,AAL
2010,0.3948,3948.0,AAL
2011,-0.1694,-1694.0,AAL
2012,0.5225,5225.0,AAL
2013,0.4357,4357.0,AAL
2014,0.3383,3383.0,AAL
2015,0.138,1380.0,AAL
2016,0.0324,324.0,AAL
2017,0.1058,1058.0,AAL
2018,-0.0667,-667.0,AAL
2019,-0.0408,-408.0,AAL
2020,-0.5931,-5931.0,AAL
2001,0.0644,644.0,AAP
2002,0.1279,1279.0,AAP
2003,0.0438,438.0,AAP
2004,0.1345,1345.0,AAP
2005,0.0501,501.0,AAP
2006,0.0278,278.0,AAP
2007,0.0561,561.0,AAP
2008,-0.0413,-413.0,AAP
2009,0.2785,2785.0,AAP
2010,0.2301,2301.0,AAP
2011,0.1709,1709.0,AAP
2012,0.1239,1239.0,AAP
2013,0.2707,2707.0,AAP
2014,0.1664,1664.0,AAP
2015,0.0805,805.0,AAP
2016,0.0344,344.0,AAP
2017,-0.249,-2490.0,AAP
2018,0.2096,2096.0,AAP
2019,-0.0486,-486.0,AAP
2020,-0.0482,-482.0,AAP
2000,0.6581,6581.0,ABC
2001,0.1019,1019.0,ABC
2002,-0.002,-20.0,ABC
2003,-0.0204,-204.0,ABC
2004,0.0841,841.0,ABC
2005,0.1886,1886.0,ABC
2006,0.1391,1391.0,ABC
2007,-0.044,-440.0,ABC
2008,-0.1828,-1828.0,ABC
2009,0.1791,1791.0,ABC
2010,0.053,530.0,ABC
2011,0.0125,125.0,ABC
2012,0.1397,1397.0,ABC
2013,0.1234,1234.0,ABC
2014,0.144,1440.0,ABC
2015,0.0377,377.0,ABC
2016,-0.2135,-2135.0,ABC
2017,0.0251,251.0,ABC
2018,0.1154,1154.0,ABC
2019,0.0703,703.0,ABC
2020,0.1462,1462.0,ABC
2000,0.3867,3867.0,ABMD
2001,-0.4186,-4186.0,ABMD
2002,-0.6741,-6741.0,ABMD
2003,0.2797,2797.0,ABMD
2004,0.2698,2698.0,ABMD
2005,-0.0239,-239.0,ABMD
2006,0.3348,3348.0,ABMD
2007,0.3364,3364.0,ABMD
2008,0.1383,1383.0,ABMD
2009,-0.1485,-1485.0,ABMD
2010,0.0396,396.0,ABMD
2011,0.1154,1154.0,ABMD
2012,0.0244,244.0,ABMD
2013,0.3498,3498.0,ABMD
2014,0.058,580.0,ABMD
2015,0.5106,5106.0,ABMD
2016,0.043,430.0,ABMD
2017,0.206,2060.0,ABMD
2018,0.2202,2202.0,ABMD
2019,-0.2749,-2749.0,ABMD
2020,-0.0829,-829.0,ABMD
2000,-0.3393,-3393.0,ADI
2001,0.5521,5521.0,ADI
2002,-0.2731,-2731.0,ADI
2003,0.3819,3819.0,ADI
2004,0.1211,1211.0,ADI
2005,0.0036,36.0,ADI
2006,0.0261,261.0,ADI
2007,-0.0327,-327.0,ADI
2008,-0.2361,-2361.0,ADI
2009,0.2775,2775.0,ADI
2010,0.0444,444.0,ADI
2011,0.0627,627.0,ADI
2012,0.1854,1854.0,ADI
2013,0.1097,1097.0,ADI
2014,0.0091,91.0,ADI
2015,-0.0206,-206.0,ADI
2016,0.1463,1463.0,ADI
2017,0.2113,2113.0,ADI
2018,0.124,1240.0,ADI
2019,0.2591,2591.0,ADI
2020,0.2203,2203.0,ADI
2000,-0.0464,-464.0,ADM
2001,0.063,630.0,ADM
2002,-0.1061,-1061.0,ADM
2003,0.1033,1033.0,ADM
2004,0.1455,1455.0,ADM
2005,0.1504,1504.0,ADM
2006,0.196,1960.0,ADM
2007,0.2673,2673.0,ADM
2008,-0.1235,-1235.0,ADM
2009,0.2763,2763.0,ADM
2010,0.0588,588.0,ADM
2011,-0.0743,-743.0,ADM
2012,-0.0493,-493.0,ADM
2013,0.1758,1758.0,ADM
2014,0.0704,704.0,ADM
2015,-0.2197,-2197.0,ADM
2016,0.117,1170.0,ADM
2017,-0.0657,-657.0,ADM
2018,0.0223,223.0,ADM
2019,0.1218,1218.0,ADM
2020,-0.0834,-834.0,ADM
2001,0.0913,913.0,ADS
2002,0.0393,393.0,ADS
2003,0.3002,3002.0,ADS
2004,0.2881,2881.0,ADS
2005,-0.1423,-1423.0,ADS
2006,0.2146,2146.0,ADS
2007,0.0285,285.0,ADS
2008,-0.1786,-1786.0,ADS
2009,0.2002,2002.0,ADS
2010,0.2408,2408.0,ADS
2011,0.4237,4237.0,ADS
2012,0.1516,1516.0,ADS
2013,0.1444,1444.0,ADS
2014,-0.0078,-78.0,ADS
2015,-0.0609,-609.0,ADS
2016,0.0947,947.0,ADS
2017,0.0146,146.0,ADS
2018,-0.2397,-2397.0,ADS
2019,-0.1077,-1077.0,ADS
2020,-0.243,-2430.0,ADS
2000,-0.2413,-2413.0,ADSK
2001,0.0794,794.0,ADSK
2002,-0.027,-270.0,ADSK
2003,0.2734,2734.0,ADSK
2004,0.4823,4823.0,ADSK
2005,0.0615,615.0,ADSK
2006,-0.0113,-113.0,ADSK
2007,0.0309,309.0,ADSK
2008,-0.7066,-7066.0,ADSK
2009,0.2164,2164.0,ADSK
2010,0.3041,3041.0,ADSK
2011,-0.0358,-358.0,ADSK
2012,0.2474,2474.0,ADSK
2013,0.1348,1348.0,ADSK
2014,0.1584,1584.0,ADSK
2015,0.0018,18.0,ADSK
2016,0.1804,1804.0,ADSK
2017,0.1145,1145.0,ADSK
2018,0.2111,2111.0,ADSK
2019,0.1182,1182.0,ADSK
2020,-0.0933,-933.0,ADSK
2000,0.1005,1005.0,AEE
2001,-0.1065,-1065.0,AEE
2002,-0.0463,-463.0,AEE
2003,0.139,1390.0,AEE
2004,-0.0219,-219.0,AEE
2005,0.0624,624.0,AEE
2006,-0.0492,-492.0,AEE
2007,0.0835,835.0,AEE
2008,-0.115,-1150.0,AEE
2009,0.0097,97.0,AEE
2010,-0.0123,-123.0,AEE
2011,0.1496,1496.0,AEE
2012,-0.0583,-583.0,AEE
2013,0.0401,401.0,AEE
2014,0.1122,1122.0,AEE
2015,0.0036,36.0,AEE
2016,0.1524,1524.0,AEE
2017,0.0414,414.0,AEE
2018,0.0174,174.0,AEE
2019,0.0838,838.0,AEE
2020,0.1146,1146.0,AEE
2000,0.1832,1832.0,AEP
2001,-0.0526,-526.0,AEP
2002,-0.2126,-2126.0,AEP
2003,0.0776,776.0,AEP
2004,0.1225,1225.0,AEP
2005,0.101,1010.0,AEP
2006,0.0015,15.0,AEP
2007,0.1153,1153.0,AEP
2008,-0.2411,-2411.0,AEP
2009,0.0761,761.0,AEP
2010,-0.0307,-307.0,AEP
2011,0.1157,1157.0,AEP
2012,0.0492,492.0,AEP
2013,0.0072,72.0,AEP
2014,0.1445,1445.0,AEP
2015,-0.0178,-178.0,AEP
2016,0.032,320.0,AEP
2017,0.0576,576.0,AEP
2018,-0.0103,-103.0,AEP
2019,0.0688,688.0,AEP
2020,0.0827,827.0,AEP
2000,0.1749,1749.0,AFL
2001,-0.1559,-1559.0,AFL
2002,0.134,1340.0,AFL
2003,0.123,1230.0,AFL
2004,0.1183,1183.0,AFL
2005,0.0726,726.0,AFL
2006,0.0,0.0,AFL
2007,0.243,2430.0,AFL
2008,0.1274,1274.0,AFL
2009,0.1717,1717.0,AFL
2010,0.2212,2212.0,AFL
2011,-0.0723,-723.0,AFL
2012,0.1697,1697.0,AFL
2013,0.1286,1286.0,AFL
2014,-0.0661,-661.0,AFL
2015,0.0733,733.0,AFL
2016,0.1136,1136.0,AFL
2017,0.1224,1224.0,AFL
2018,0.0485,485.0,AFL
2019,0.1237,1237.0,AFL
2020,-0.0829,-829.0,AFL
2000,0.1032,1032.0,AIV
2001,-0.1148,-1148.0,AIV
2002,-0.1186,-1186.0,AIV
2003,0.0226,226.0,AIV
2004,0.0162,162.0,AIV
2005,0.0535,535.0,AIV
2006,0.1838,1838.0,AIV
2007,-0.2163,-2163.0,AIV
2008,0.2736,2736.0,AIV
2009,0.3369,3369.0,AIV
2010,0.3447,3447.0,AIV
2011,-0.075,-750.0,AIV
2012,0.0448,448.0,AIV
2013,-0.0133,-133.0,AIV
2014,0.1625,1625.0,AIV
2015,-0.0014,-14.0,AIV
2016,0.1499,1499.0,AIV
2017,0.0742,742.0,AIV
2018,-0.0188,-188.0,AIV
2019,0.1021,1021.0,AIV
2020,-0.1089,-1089.0,AIV
2004,0.107,1070.0,AIZ
2005,0.1546,1546.0,AIZ
2006,0.0995,995.0,AIZ
2007,0.1009,1009.0,AIZ
2008,-0.1226,-1226.0,AIZ
2009,0.1155,1155.0,AIZ
2010,0.2728,2728.0,AIZ
2011,0.1771,1771.0,AIZ
