year,return_year,year_profit,ticker
2009,0.0859,859.0,NWL
2010,0.0828,828.0,NWL
2011,-0.0187,-187.0,NWL
2012,0.0831,831.0,NWL
2013,0.0883,883.0,NWL
2014,0.0464,464.0,NWL
2015,0.0679,679.0,NWL
2016,0.1534,1534.0,NWL
2017,-0.1671,-1671.0,NWL
2018,-0.0699,-699.0,NWL
2019,-0.0279,-279.0,NWL
2020,-0.1203,-1203.0,NWL
2013,0.0286,286.0,NWS
2014,0.0347,347.0,NWS
2015,0.0795,795.0,NWS
2016,0.0361,361.0,NWS
2017,0.0641,641.0,NWS
2018,0.0138,138.0,NWS
2019,0.0827,827.0,NWS
2020,-0.1355,-1355.0,NWS
2013,0.018,180.0,NWSA
2014,0.0126,126.0,NWSA
2015,-0.0934,-934.0,NWSA
2016,0.1529,1529.0,NWSA
2017,0.0834,834.0,NWSA
2018,0.0,0.0,NWSA
2019,0.0827,827.0,NWSA
2020,-0.1052,-1052.0,NWSA
2000,0.0438,438.0,O
2001,0.0443,443.0,O
2002,0.0963,963.0,O
2003,0.027,270.0,O
2004,0.1093,1093.0,O
2005,0.0,0.0,O
2006,0.0665,665.0,O
2007,0.0568,568.0,O
2008,0.0972,972.0,O
2009,-0.0187,-187.0,O
2010,0.0696,696.0,O
2011,0.0382,382.0,O
2012,0.0583,583.0,O
2013,0.0548,548.0,O
2014,0.0853,853.0,O
2015,0.0271,271.0,O
2016,0.1178,1178.0,O
2017,0.0,0.0,O
2018,-0.0649,-649.0,O
2019,0.0563,563.0,O
2020,-0.0701,-701.0,O
2000,0.1091,1091.0,ODFL
2001,0.109,1090.0,ODFL
2002,0.2934,2934.0,ODFL
2003,0.2994,2994.0,ODFL
2004,0.1038,1038.0,ODFL
2005,0.1798,1798.0,ODFL
2006,-0.0298,-298.0,ODFL
2007,-0.0555,-555.0,ODFL
2008,0.088,880.0,ODFL
2009,0.1576,1576.0,ODFL
2010,0.1286,1286.0,ODFL
2011,0.1882,1882.0,ODFL
2012,0.0955,955.0,ODFL
2013,0.1189,1189.0,ODFL
2014,0.1017,1017.0,ODFL
2015,0.0,0.0,ODFL
2016,-0.0168,-168.0,ODFL
2017,0.0951,951.0,ODFL
2018,0.0563,563.0,ODFL
2019,0.1251,1251.0,ODFL
2020,0.0979,979.0,ODFL
2000,0.214,2140.0,OKE
2001,-0.1441,-1441.0,OKE
2002,0.138,1380.0,OKE
2003,0.0693,693.0,OKE
2004,0.054,540.0,OKE
2005,0.0545,545.0,OKE
2006,0.1058,1058.0,OKE
2007,0.0558,558.0,OKE
2008,-0.0043,-43.0,OKE
2009,0.0652,652.0,OKE
2010,0.0916,916.0,OKE
2011,0.169,1690.0,OKE
2012,0.028,280.0,OKE
2013,0.1103,1103.0,OKE
2014,-0.1193,-1193.0,OKE
2015,-0.291,-2910.0,OKE
2016,0.3126,3126.0,OKE
2017,0.0366,366.0,OKE
2018,0.0545,545.0,OKE
2019,0.0668,668.0,OKE
2020,-0.3637,-3637.0,OKE
2000,0.0819,819.0,OMC
2001,-0.0425,-425.0,OMC
2002,0.0126,126.0,OMC
2003,0.1069,1069.0,OMC
2004,0.0398,398.0,OMC
2005,0.0131,131.0,OMC
2006,0.0476,476.0,OMC
2007,0.0,0.0,OMC
2008,-0.2377,-2377.0,OMC
2009,0.1119,1119.0,OMC
2010,0.0878,878.0,OMC
2011,0.0289,289.0,OMC
2012,0.0498,498.0,OMC
2013,0.0915,915.0,OMC
2014,0.0136,136.0,OMC
2015,0.0392,392.0,OMC
2016,0.0294,294.0,OMC
2017,0.0,0.0,OMC
2018,0.0,0.0,OMC
2019,0.0353,353.0,OMC
2020,-0.1459,-1459.0,OMC
2000,0.2712,2712.0,ORLY
2001,0.3777,3777.0,ORLY
2002,-0.0484,-484.0,ORLY
2003,0.1426,1426.0,ORLY
2004,0.0934,934.0,ORLY
2005,0.1231,1231.0,ORLY
2006,0.0434,434.0,ORLY
2007,0.0516,516.0,ORLY
2008,0.0067,67.0,ORLY
2009,0.0797,797.0,ORLY
2010,0.1356,1356.0,ORLY
2011,0.0699,699.0,ORLY
2012,0.0779,779.0,ORLY
2013,0.1181,1181.0,ORLY
2014,0.0918,918.0,ORLY
2015,0.0958,958.0,ORLY
2016,0.0566,566.0,ORLY
2017,-0.1161,-1161.0,ORLY
2018,0.1181,1181.0,ORLY
2019,0.0575,575.0,ORLY
2020,-0.0824,-824.0,ORLY
2020,0.038,380.0,OTIS
2014,0.2554,2554.0,PAYC
2015,0.2557,2557.0,PAYC
2016,0.0131,131.0,PAYC
2017,0.167,1670.0,PAYC
2018,0.3001,3001.0,PAYC
2019,0.2861,2861.0,PAYC
2020,-0.1142,-1142.0,PAYC
2000,0.247,2470.0,PAYX
2001,-0.0058,-58.0,PAYX
2002,-0.0563,-563.0,PAYX
2003,0.1198,1198.0,PAYX
2004,0.0367,367.0,PAYX
2005,0.0744,744.0,PAYX
2006,0.0,0.0,PAYX
2007,0.0514,514.0,PAYX
2008,-0.1759,-1759.0,PAYX
2009,0.0685,685.0,PAYX
2010,0.0132,132.0,PAYX
2011,0.0475,475.0,PAYX
2012,0.0368,368.0,PAYX
2013,0.0718,718.0,PAYX
2014,0.0171,171.0,PAYX
2015,0.0271,271.0,PAYX
2016,0.0323,323.0,PAYX
2017,0.0438,438.0,PAYX
2018,0.0127,127.0,PAYX
2019,0.0835,835.0,PAYX
2020,-0.0617,-617.0,PAYX
2000,0.1656,1656.0,PBCT
2001,0.0412,412.0,PBCT
2002,0.0508,508.0,PBCT
2003,0.0908,908.0,PBCT
2004,0.1706,1706.0,PBCT
2005,0.0678,678.0,PBCT
2006,0.0807,807.0,PBCT
2007,0.0924,924.0,PBCT
2008,0.125,1250.0,PBCT
2009,0.0,0.0,PBCT
2010,-0.1439,-1439.0,PBCT
2011,0.036,360.0,PBCT
2012,0.0,0.0,PBCT
2013,0.0685,685.0,PBCT
2014,0.0,0.0,PBCT
2015,0.0131,131.0,PBCT
2016,0.0863,863.0,PBCT
2017,0.0374,374.0,PBCT
2018,0.0,0.0,PBCT
2019,0.0,0.0,PBCT
2020,-0.1241,-1241.0,PBCT
2000,0.0811,811.0,PCAR
2001,0.2342,2342.0,PCAR
2002,0.0253,253.0,PCAR
2003,0.1408,1408.0,PCAR
2004,0.0899,899.0,PCAR
2005,0.0,0.0,PCAR
2006,0.1091,1091.0,PCAR
2007,0.0835,835.0,PCAR
2008,0.1114,1114.0,PCAR
2009,0.0964,964.0,PCAR
2010,0.1358,1358.0,PCAR
2011,-0.0916,-916.0,PCAR
2012,0.0947,947.0,PCAR
2013,0.0578,578.0,PCAR
2014,0.0974,974.0,PCAR
2015,-0.1323,-1323.0,PCAR
2016,0.1379,1379.0,PCAR
2017,0.0263,263.0,PCAR
2018,0.0347,347.0,PCAR
2019,0.0632,632.0,PCAR
2020,-0.0893,-893.0,PCAR
2000,0.1257,1257.0,PEG
2001,0.0529,529.0,PEG
2002,-0.1713,-1713.0,PEG
2003,0.0732,732.0,PEG
2004,0.1041,1041.0,PEG
2005,0.0717,717.0,PEG
2006,0.013,130.0,PEG
2007,0.0861,861.0,PEG
2008,-0.0576,-576.0,PEG
2009,0.0675,675.0,PEG
2010,0.0,0.0,PEG
2011,0.0,0.0,PEG
2012,0.0,0.0,PEG
2013,0.0139,139.0,PEG
2014,0.0413,413.0,PEG
2015,0.0157,157.0,PEG
2016,0.0526,526.0,PEG
2017,0.0756,756.0,PEG
2018,0.0132,132.0,PEG
2019,0.0263,263.0,PEG
2020,-0.1141,-1141.0,PEG
2001,0.0294,294.0,PFG
2002,0.1475,1475.0,PFG
2003,0.0273,273.0,PFG
2004,0.0435,435.0,PFG
2005,0.0569,569.0,PFG
2006,0.0424,424.0,PFG
2007,0.092,920.0,PFG
2008,-0.2316,-2316.0,PFG
2009,0.2898,2898.0,PFG
2010,0.1937,1937.0,PFG
2011,-0.0606,-606.0,PFG
2012,0.0965,965.0,PFG
2013,0.1352,1352.0,PFG
2014,0.0263,263.0,PFG
2015,0.015,150.0,PFG
2016,-0.0546,-546.0,PFG
2017,0.0432,432.0,PFG
2018,-0.1585,-1585.0,PFG
2019,0.0934,934.0,PFG
2020,-0.1315,-1315.0,PFG
2000,-0.0209,-209.0,PH
2001,0.1778,1778.0,PH
2002,-0.0453,-453.0,PH
2003,0.1038,1038.0,PH
2004,0.0692,692.0,PH
2005,0.0,0.0,PH
2006,0.1103,1103.0,PH
2007,0.1014,1014.0,PH
2008,-0.1466,-1466.0,PH
2009,0.0547,547.0,PH
2010,0.1359,1359.0,PH
2011,-0.0083,-83.0,PH
2012,0.0262,262.0,PH
2013,0.1332,1332.0,PH
2014,0.053,530.0,PH
2015,0.0,0.0,PH
2016,-0.026,-260.0,PH
2017,0.0739,739.0,PH
2018,0.1027,1027.0,PH
2019,0.1229,1229.0,PH
2020,-0.0752,-752.0,PH
2000,0.1718,1718.0,PHM
2001,0.0931,931.0,PHM
2002,-0.0399,-399.0,PHM
2003,0.1716,1716.0,PHM
2004,0.1771,1771.0,PHM
2005,0.1057,1057.0,PHM
2006,-0.096,-960.0,PHM
2007,-0.4549,-4549.0,PHM
2008,0.5895,5895.0,PHM
2009,-0.079,-790.0,PHM
2010,-0.1798,-1798.0,PHM
2011,0.0287,287.0,PHM
2012,0.3812,3812.0,PHM
2013,0.0494,494.0,PHM
2014,0.0515,515.0,PHM
2015,0.0262,262.0,PHM
2016,-0.0634,-634.0,PHM
2017,0.1493,1493.0,PHM
2018,-0.1094,-1094.0,PHM
2019,0.1056,1056.0,PHM
2020,-0.1391,-1391.0,PHM
2000,0.2241,2241.0,PKG
2001,0.1842,1842.0,PKG
2002,0.0276,276.0,PKG
2003,0.0514,514.0,PKG
2004,0.028,280.0,PKG
2005,0.0137,137.0,PKG
2006,0.0,0.0,PKG
2007,0.133,1330.0,PKG
2008,-0.2031,-2031.0,PKG
2009,0.0916,916.0,PKG
2010,0.1232,1232.0,PKG
2011,0.0307,307.0,PKG
2012,0.0928,928.0,PKG
2013,0.1432,1432.0,PKG
2014,0.0878,878.0,PKG
2015,0.0142,142.0,PKG
2016,-0.0457,-457.0,PKG
2017,0.0863,863.0,PKG
2018,-0.102,-1020.0,PKG
2019,0.0852,852.0,PKG
2020,-0.0969,-969.0,PKG
2000,0.3249,3249.0,PKI
2001,0.0076,76.0,PKI
2002,-0.4853,-4853.0,PKI
2003,0.2249,2249.0,PKI
2004,0.1761,1761.0,PKI
2005,0.0561,561.0,PKI
2006,0.0,0.0,PKI
2007,0.0898,898.0,PKI
2008,-0.1932,-1932.0,PKI
2009,-0.0047,-47.0,PKI
2010,0.1041,1041.0,PKI
2011,-0.1043,-1043.0,PKI
2012,0.1454,1454.0,PKI
2013,0.0692,692.0,PKI
2014,0.0429,429.0,PKI
2015,0.1136,1136.0,PKI
2016,0.0554,554.0,PKI
2017,0.0706,706.0,PKI
2018,0.0791,791.0,PKI
2019,0.1214,1214.0,PKI
2020,-0.0862,-862.0,PKI
2000,0.0669,669.0,PLD
2001,0.0,0.0,PLD
2002,0.0427,427.0,PLD
2003,0.062,620.0,PLD
2004,0.0941,941.0,PLD
2005,0.0411,411.0,PLD
2006,0.0596,596.0,PLD
2007,0.0641,641.0,PLD
2008,-0.0168,-168.0,PLD
2009,0.1457,1457.0,PLD
2010,0.135,1350.0,PLD
2011,0.1086,1086.0,PLD
2012,0.0686,686.0,PLD
2013,0.0414,414.0,PLD
2014,0.0374,374.0,PLD
2015,0.0131,131.0,PLD
2016,0.0824,824.0,PLD
2017,0.0543,543.0,PLD
2018,0.0138,138.0,PLD
2019,0.1119,1119.0,PLD
2020,-0.0381,-381.0,PLD
2000,-0.0128,-128.0,PNR
2001,0.2191,2191.0,PNR
2002,-0.0281,-281.0,PNR
2003,0.0591,591.0,PNR
2004,0.1712,1712.0,PNR
2005,0.0926,926.0,PNR
2006,-0.1073,-1073.0,PNR
2007,0.0454,454.0,PNR
2008,-0.1253,-1253.0,PNR
2009,0.2537,2537.0,PNR
2010,0.0436,436.0,PNR
2011,0.0509,509.0,PNR
2012,0.1309,1309.0,PNR
2013,0.1104,1104.0,PNR
2014,0.0264,264.0,PNR
2015,-0.1877,-1877.0,PNR
2016,0.0633,633.0,PNR
2017,0.0615,615.0,PNR
2018,0.015,150.0,PNR
2019,-0.1123,-1123.0,PNR
2020,-0.097,-970.0,PNR
2000,0.18,1800.0,PNW
2001,0.0482,482.0,PNW
2002,-0.2126,-2126.0,PNW
2003,0.0836,836.0,PNW
2004,0.0294,294.0,PNW
2005,0.0,0.0,PNW
2006,0.0268,268.0,PNW
2007,0.0,0.0,PNW
2008,-0.1292,-1292.0,PNW
2009,-0.0378,-378.0,PNW
2010,0.0265,265.0,PNW
2011,0.0265,265.0,PNW
2012,0.0404,404.0,PNW
2013,0.0268,268.0,PNW
2014,0.029,290.0,PNW
2015,0.0156,156.0,PNW
2016,0.0649,649.0,PNW
2017,0.0267,267.0,PNW
2018,0.0581,581.0,PNW
2019,0.0127,127.0,PNW
2020,0.0159,159.0,PNW
2000,-0.0916,-916.0,PPG
2001,0.0616,616.0,PPG
2002,-0.0342,-342.0,PPG
2003,0.0919,919.0,PPG
2004,0.0256,256.0,PPG
2005,0.0132,132.0,PPG
2006,0.0,0.0,PPG
2007,0.0714,714.0,PPG
2008,-0.1454,-1454.0,PPG
2009,0.0366,366.0,PPG
2010,0.1225,1225.0,PPG
2011,0.0338,338.0,PPG
2012,0.126,1260.0,PPG
2013,0.0916,916.0,PPG
2014,0.0884,884.0,PPG
2015,0.1055,1055.0,PPG
2016,0.0672,672.0,PPG
2017,0.0371,371.0,PPG
2018,0.013,130.0,PPG
2019,0.0701,701.0,PPG
2020,-0.1532,-1532.0,PPG
2000,0.2319,2319.0,PPL
2001,-0.0293,-293.0,PPL
2002,0.1862,1862.0,PPL
2003,0.0924,924.0,PPL
2004,0.053,530.0,PPL
2005,0.047,470.0,PPL
2006,0.0299,299.0,PPL
2007,0.0911,911.0,PPL
2008,-0.1528,-1528.0,PPL
2009,-0.0801,-801.0,PPL
2010,0.0,0.0,PPL
2011,0.0756,756.0,PPL
2012,0.0,0.0,PPL
2013,0.0267,267.0,PPL
2014,0.028,280.0,PPL
2015,0.0,0.0,PPL
2016,0.0635,635.0,PPL
2017,0.0401,401.0,PPL
2018,-0.1113,-1113.0,PPL
2019,0.0296,296.0,PPL
2020,-0.0779,-779.0,PPL
2000,-0.0274,-274.0,PRGO
2001,0.2275,2275.0,PRGO
2002,0.0119,119.0,PRGO
2003,0.1343,1343.0,PRGO
2004,0.0923,923.0,PRGO
2005,-0.0394,-394.0,PRGO
2006,0.0494,494.0,PRGO
2007,0.1705,1705.0,PRGO
2008,0.1162,1162.0,PRGO
2009,0.0385,385.0,PRGO
2010,0.1396,1396.0,PRGO
2011,0.1061,1061.0,PRGO
2012,0.0312,312.0,PRGO
2013,0.0738,738.0,PRGO
2014,0.0616,616.0,PRGO
2015,0.044,440.0,PRGO
2016,-0.2715,-2715.0,PRGO
2017,-0.0731,-731.0,PRGO
2018,-0.1339,-1339.0,PRGO
2019,0.1943,1943.0,PRGO
2020,0.0374,374.0,PRGO
2000,0.0465,465.0,PSA
2001,0.1062,1062.0,PSA
2002,0.0664,664.0,PSA
2003,0.0878,878.0,PSA
2004,0.0961,961.0,PSA
2005,0.0571,571.0,PSA
2006,0.075,750.0,PSA
2007,-0.0837,-837.0,PSA
2008,0.4674,4674.0,PSA
2009,-0.0576,-576.0,PSA
2010,0.053,530.0,PSA
2011,0.0761,761.0,PSA
2012,0.0297,297.0,PSA
2013,0.0278,278.0,PSA
2014,0.0261,261.0,PSA
2015,0.0701,701.0,PSA
2016,0.0284,284.0,PSA
2017,0.0,0.0,PSA
2018,-0.0928,-928.0,PSA
2019,0.0665,665.0,PSA
2020,-0.1146,-1146.0,PSA
2000,0.2178,2178.0,PVH
2001,0.1665,1665.0,PVH
2002,0.1352,1352.0,PVH
2003,0.154,1540.0,PVH
2004,0.1503,1503.0,PVH
2005,0.1027,1027.0,PVH
2006,0.1078,1078.0,PVH
2007,-0.11,-1100.0,PVH
2008,-0.031,-310.0,PVH
2009,0.4102,4102.0,PVH
2010,0.1211,1211.0,PVH
2011,0.1511,1511.0,PVH
2012,0.1654,1654.0,PVH
2013,0.0734,734.0,PVH
2014,0.0133,133.0,PVH
2015,-0.2317,-2317.0,PVH
2016,0.1328,1328.0,PVH
2017,0.0833,833.0,PVH
2018,-0.088,-880.0,PVH
2019,-0.0037,-37.0,PVH
2020,-0.1495,-1495.0,PVH
2000,0.2327,2327.0,PWR
2001,-0.3826,-3826.0,PWR
2002,-0.258,-2580.0,PWR
2003,0.7722,7722.0,PWR
2004,0.0385,385.0,PWR
2005,0.1621,1621.0,PWR
2006,0.1608,1608.0,PWR
2007,0.1617,1617.0,PWR
2008,0.1014,1014.0,PWR
2009,0.209,2090.0,PWR
2010,0.0484,484.0,PWR
2011,-0.034,-340.0,PWR
2012,0.0657,657.0,PWR
2013,0.0283,283.0,PWR
2014,0.0772,772.0,PWR
2015,-0.1546,-1546.0,PWR
2016,0.1478,1478.0,PWR
2017,0.048,480.0,PWR
2018,0.0136,136.0,PWR
2019,0.1959,1959.0,PWR
2020,-0.078,-780.0,PWR
2000,0.4341,4341.0,PXD
2001,0.3795,3795.0,PXD
2002,0.2253,2253.0,PXD
2003,0.1222,1222.0,PXD
2004,0.0765,765.0,PXD
2005,0.1435,1435.0,PXD
2006,0.0746,746.0,PXD
2007,0.1325,1325.0,PXD
2008,-0.3766,-3766.0,PXD
2009,0.2836,2836.0,PXD
2010,0.2833,2833.0,PXD
2011,0.0027,27.0,PXD
2012,0.0021,21.0,PXD
2013,0.1802,1802.0,PXD
2014,-0.1311,-1311.0,PXD
2015,-0.0801,-801.0,PXD
2016,0.1161,1161.0,PXD
2017,-0.0811,-811.0,PXD
2018,-0.1097,-1097.0,PXD
2019,0.0005,5.0,PXD
2020,-0.104,-1040.0,PXD
2015,0.0252,252.0,QRVO
2016,0.0184,184.0,QRVO
2017,0.1441,1441.0,QRVO
2018,0.0925,925.0,QRVO
2019,0.2501,2501.0,QRVO
2020,-0.115,-1150.0,QRVO
2000,-0.1476,-1476.0,RCL
2001,-0.0614,-614.0,RCL
2002,0.0531,531.0,RCL
2003,0.0752,752.0,RCL
2004,0.1281,1281.0,RCL
2005,0.0,0.0,RCL
2006,-0.0927,-927.0,RCL
2007,0.0129,129.0,RCL
2008,-0.3481,-3481.0,RCL
2009,0.4036,4036.0,RCL
2010,0.1251,1251.0,RCL
2011,-0.1313,-1313.0,RCL
2012,0.105,1050.0,RCL
2013,0.1072,1072.0,RCL
2014,0.1934,1934.0,RCL
2015,0.0916,916.0,RCL
2016,-0.0555,-555.0,RCL
2017,0.1031,1031.0,RCL
2018,0.0542,542.0,RCL
2019,0.1605,1605.0,RCL
2020,-0.217,-2170.0,RCL
2000,0.0388,388.0,REG
2001,0.0387,387.0,REG
2002,0.0422,422.0,REG
2003,0.0562,562.0,REG
2004,0.123,1230.0,REG
2005,0.0394,394.0,REG
2006,0.1055,1055.0,REG
2007,-0.0479,-479.0,REG
2008,-0.0644,-644.0,REG
2009,0.1498,1498.0,REG
2010,0.1094,1094.0,REG
2011,0.0133,133.0,REG
2012,0.066,660.0,REG
2013,0.0408,408.0,REG
2014,0.0567,567.0,REG
2015,0.0161,161.0,REG
2016,0.058,580.0,REG
2017,0.0,0.0,REG
2018,-0.1138,-1138.0,REG
2019,0.052,520.0,REG
2020,-0.1639,-1639.0,REG
2000,0.6028,6028.0,REGN
2001,0.0743,743.0,REGN
2002,0.1651,1651.0,REGN
2003,-0.0837,-837.0,REGN
2004,-0.1609,-1609.0,REGN
2005,0.2948,2948.0,REGN
2006,0.0424,424.0,REGN
2007,0.1455,1455.0,REGN
2008,0.0742,742.0,REGN
2009,0.0277,277.0,REGN
2010,0.1735,1735.0,REGN
2011,0.2389,2389.0,REGN
2012,0.3833,3833.0,REGN
2013,0.217,2170.0,REGN
2014,0.1791,1791.0,REGN
2015,0.1186,1186.0,REGN
2016,-0.0431,-431.0,REGN
2017,-0.0438,-438.0,REGN
2018,0.0534,534.0,REGN
2019,-0.0119,-119.0,REGN
2020,0.1527,1527.0,REGN
2000,0.1047,1047.0,RF
2001,0.0782,782.0,RF
2002,0.1546,1546.0,RF
2003,0.0136,136.0,RF
2004,0.0129,129.0,RF
2005,0.0,0.0,RF
2006,0.0497,497.0,RF
2007,-0.1382,-1382.0,RF
2008,0.4469,4469.0,RF
2009,0.1671,1671.0,RF
2010,-0.0105,-105.0,RF
2011,-0.3006,-3006.0,RF
2012,0.1925,1925.0,RF
2013,0.1182,1182.0,RF
2014,0.028,280.0,RF
2015,0.0,0.0,RF
2016,0.2293,2293.0,RF
2017,0.0829,829.0,RF
2018,-0.1105,-1105.0,RF
2019,0.1049,1049.0,RF
2020,-0.1055,-1055.0,RF
2000,0.1396,1396.0,RHI
2001,0.207,2070.0,RHI
2002,-0.2046,-2046.0,RHI
2003,-0.0049,-49.0,RHI
2004,0.1741,1741.0,RHI
2005,0.1179,1179.0,RHI
2006,0.0317,317.0,RHI
2007,-0.0933,-933.0,RHI
2008,0.0277,277.0,RHI
2009,0.0642,642.0,RHI
2010,-0.0275,-275.0,RHI
2011,-0.0281,-281.0,RHI
2012,0.0698,698.0,RHI
2013,0.0759,759.0,RHI
2014,0.0886,886.0,RHI
2015,0.017,170.0,RHI
2016,-0.0711,-711.0,RHI
2017,0.0435,435.0,RHI
2018,0.0898,898.0,RHI
2019,0.0738,738.0,RHI
2020,-0.1113,-1113.0,RHI
2000,0.2286,2286.0,RJF
2001,-0.0396,-396.0,RJF
2002,0.034,340.0,RJF
2003,0.1076,1076.0,RJF
2004,0.0732,732.0,RJF
2005,0.0822,822.0,RJF
2006,0.0745,745.0,RJF
2007,0.06,600.0,RJF
2008,-0.1671,-1671.0,RJF
2009,0.1442,1442.0,RJF
2010,0.1097,1097.0,RJF
2011,-0.0237,-237.0,RJF
2012,0.065,650.0,RJF
2013,0.0728,728.0,RJF
2014,0.026,260.0,RJF
2015,0.05,500.0,RJF
2016,0.2003,2003.0,RJF
2017,0.0554,554.0,RJF
2018,0.027,270.0,RJF
2019,0.1347,1347.0,RJF
2020,-0.105,-1050.0,RJF
2000,0.3059,3059.0,RL
2001,0.0262,262.0,RL
2002,0.0748,748.0,RL
2003,0.1056,1056.0,RL
2004,0.0654,654.0,RL
2005,0.1281,1281.0,RL
2006,0.1413,1413.0,RL
2007,-0.0809,-809.0,RL
2008,-0.1192,-1192.0,RL
2009,0.0959,959.0,RL
2010,0.1209,1209.0,RL
2011,0.1395,1395.0,RL
2012,0.0313,313.0,RL
2013,0.049,490.0,RL
2014,0.0364,364.0,RL
2015,-0.0898,-898.0,RL
2016,-0.0929,-929.0,RL
2017,-0.0718,-718.0,RL
2018,0.0816,816.0,RL
2019,0.0517,517.0,RL
2020,-0.1611,-1611.0,RL
2000,0.5009,5009.0,RMD
2001,0.1836,1836.0,RMD
2002,-0.1542,-1542.0,RMD
2003,0.0819,819.0,RMD
2004,0.0679,679.0,RMD
2005,0.1388,1388.0,RMD
2006,0.0855,855.0,RMD
2007,0.0512,512.0,RMD
2008,-0.0614,-614.0,RMD
2009,0.0784,784.0,RMD
2010,0.0685,685.0,RMD
2011,0.0,0.0,RMD
2012,0.1864,1864.0,RMD
2013,0.0699,699.0,RMD
2014,0.037,370.0,RMD
2015,0.0709,709.0,RMD
2016,0.1024,1024.0,RMD
2017,0.1047,1047.0,RMD
2018,0.0788,788.0,RMD
2019,0.1245,1245.0,RMD
2020,0.155,1550.0,RMD
2000,0.0415,415.0,ROK
2001,-0.1812,-1812.0,ROK
2002,0.0028,28.0,ROK
2003,0.1687,1687.0,ROK
2004,0.1206,1206.0,ROK
2005,0.0611,611.0,ROK
2006,0.1753,1753.0,ROK
2007,0.0296,296.0,ROK
2008,-0.1412,-1412.0,ROK
2009,0.0934,934.0,ROK
2010,0.1526,1526.0,ROK
2011,-0.0368,-368.0,ROK
2012,0.0671,671.0,ROK
2013,0.0847,847.0,ROK
2014,0.0275,275.0,ROK
2015,0.0356,356.0,ROK
2016,0.1339,1339.0,ROK
2017,0.1139,1139.0,ROK
2018,-0.1369,-1369.0,ROK
2019,0.1402,1402.0,ROK
2020,-0.0437,-437.0,ROK
2000,0.1371,1371.0,ROL
2001,0.1986,1986.0,ROL
2002,0.0701,701.0,ROL
2003,0.1812,1812.0,ROL
2004,0.0807,807.0,ROL
2005,0.0437,437.0,ROL
2006,0.013,130.0,ROL
2007,0.0809,809.0,ROL
2008,0.2263,2263.0,ROL
2009,0.067,670.0,ROL
2010,0.1132,1132.0,ROL
2011,0.1217,1217.0,ROL
2012,0.0127,127.0,ROL
2013,0.0581,581.0,ROL
2014,0.0302,302.0,ROL
2015,0.0703,703.0,ROL
2016,0.0784,784.0,ROL
2017,0.0823,823.0,ROL
2018,0.079,790.0,ROL
2019,0.0356,356.0,ROL
2020,0.0371,371.0,ROL
2000,0.0926,926.0,ROP
2001,0.2799,2799.0,ROP
2002,-0.0518,-518.0,ROP
2003,-0.0048,-48.0,ROP
2004,0.0519,519.0,ROP
2005,0.0584,584.0,ROP
2006,0.0697,697.0,ROP
2007,0.0784,784.0,ROP
2008,0.1239,1239.0,ROP
2009,0.1307,1307.0,ROP
2010,0.0969,969.0,ROP
2011,0.0772,772.0,ROP
2012,0.0551,551.0,ROP
2013,0.0545,545.0,ROP
2014,0.0418,418.0,ROP
2015,0.0524,524.0,ROP
2016,0.038,380.0,ROP
2017,0.0891,891.0,ROP
2018,0.0404,404.0,ROP
2019,0.0965,965.0,ROP
2020,0.1233,1233.0,ROP
2000,0.1605,1605.0,ROST
2001,0.2082,2082.0,ROST
2002,0.1249,1249.0,ROST
2003,0.0862,862.0,ROST
2004,-0.0382,-382.0,ROST
2005,0.0598,598.0,ROST
2006,0.0528,528.0,ROST
2007,0.0302,302.0,ROST
2008,-0.1304,-1304.0,ROST
2009,0.1327,1327.0,ROST
2010,0.1094,1094.0,ROST
2011,0.0991,991.0,ROST
2012,0.0995,995.0,ROST
2013,0.0807,807.0,ROST
2014,0.0849,849.0,ROST
2015,0.0833,833.0,ROST
2016,0.0548,548.0,ROST
2017,0.1046,1046.0,ROST
2018,0.0656,656.0,ROST
2019,0.0665,665.0,ROST
2020,-0.1373,-1373.0,ROST
2000,0.1483,1483.0,RSG
2001,0.1432,1432.0,RSG
2002,0.1039,1039.0,RSG
2003,0.0849,849.0,RSG
2004,0.0728,728.0,RSG
2005,0.0274,274.0,RSG
2006,0.0402,402.0,RSG
2007,0.0427,427.0,RSG
2008,-0.0239,-239.0,RSG
2009,-0.0036,-36.0,RSG
2010,0.0286,286.0,RSG
2011,0.0,0.0,RSG
2012,0.0,0.0,RSG
2013,0.0656,656.0,RSG
2014,0.0259,259.0,RSG
2015,0.0279,279.0,RSG
2016,0.0694,694.0,RSG
2017,0.0404,404.0,RSG
2018,0.0394,394.0,RSG
2019,0.028,280.0,RSG
2020,0.0273,273.0,RSG
2019,0.0279,279.0,RTX
2020,-0.1142,-1142.0,RTX
2000,0.6186,6186.0,SBAC
2001,-0.2203,-2203.0,SBAC
2002,-1.3995,-13995.0,SBAC
2003,1.0808,10808.0,SBAC
2004,0.356,3560.0,SBAC
2005,0.2454,2454.0,SBAC
2006,0.1511,1511.0,SBAC
2007,0.0653,653.0,SBAC
2008,-0.0981,-981.0,SBAC
2009,0.2324,2324.0,SBAC
2010,0.0326,326.0,SBAC
2011,0.0536,536.0,SBAC
2012,0.1245,1245.0,SBAC
2013,0.0697,697.0,SBAC
2014,0.0695,695.0,SBAC
2015,0.0556,556.0,SBAC
2016,0.1127,1127.0,SBAC
2017,0.1495,1495.0,SBAC
